2026-01-31 13:33:58,241 | WARNING | `condition` column missing - deriving from path
2026-01-31 13:33:58,250 | INFO | Loaded metadata: (1951, 6)
2026-01-31 13:33:58,252 | INFO | Labels:
label
3    1071
2     498
1     333
0      49
Name: count, dtype: int64
2026-01-31 13:33:58,253 | INFO | Conditions: 19
2026-01-31 13:33:58,253 | INFO | Loaded metadata: (1951, 6)
2026-01-31 13:33:58,256 | INFO | Labels:
label
3    1071
2     498
1     333
0      49
Name: count, dtype: int64
2026-01-31 13:40:48,133 | INFO | Epoch 94 | Loss 0.3764 | Acc 0.6332
2026-01-31 13:40:52,388 | INFO | Epoch 95 | Loss 0.3781 | Acc 0.5126
2026-01-31 13:40:56,752 | INFO | Epoch 96 | Loss 0.3750 | Acc 0.5126
2026-01-31 13:41:00,998 | INFO | Epoch 97 | Loss 0.3746 | Acc 0.5176
2026-01-31 13:41:05,297 | INFO | Epoch 98 | Loss 0.3727 | Acc 0.6131
2026-01-31 13:41:09,669 | INFO | Epoch 99 | Loss 0.3773 | Acc 0.6382
2026-01-31 13:41:14,473 | INFO | Epoch 100 | Loss 0.3763 | Acc 0.6935
2026-01-31 13:41:18,935 | INFO | Epoch 101 | Loss 0.3771 | Acc 0.8342
2026-01-31 13:41:23,264 | INFO | Epoch 102 | Loss 0.3789 | Acc 0.5528
2026-01-31 13:41:27,613 | INFO | Epoch 103 | Loss 0.3766 | Acc 0.7035
2026-01-31 13:41:31,927 | INFO | Epoch 104 | Loss 0.3714 | Acc 0.8442
2026-01-31 13:41:36,201 | INFO | Epoch 105 | Loss 0.3739 | Acc 0.7688
2026-01-31 13:41:40,623 | INFO | Epoch 106 | Loss 0.3736 | Acc 0.6432
2026-01-31 13:41:44,787 | INFO | Epoch 107 | Loss 0.3733 | Acc 0.6533
2026-01-31 13:41:49,024 | INFO | Epoch 108 | Loss 0.3710 | Acc 0.6935
2026-01-31 13:41:53,337 | INFO | Epoch 109 | Loss 0.3716 | Acc 0.4925
2026-01-31 13:41:57,575 | INFO | Epoch 110 | Loss 0.3724 | Acc 0.6432
2026-01-31 13:42:01,802 | INFO | Epoch 111 | Loss 0.3716 | Acc 0.5879
2026-01-31 13:42:06,139 | INFO | Epoch 112 | Loss 0.3711 | Acc 0.7588
2026-01-31 13:42:10,411 | INFO | Epoch 113 | Loss 0.3721 | Acc 0.8492
2026-01-31 13:42:14,645 | INFO | Epoch 114 | Loss 0.3725 | Acc 0.5879
2026-01-31 13:42:19,250 | INFO | Epoch 115 | Loss 0.3772 | Acc 0.6834
2026-01-31 13:42:23,563 | INFO | Epoch 116 | Loss 0.3753 | Acc 0.8543
2026-01-31 13:42:27,842 | INFO | Epoch 117 | Loss 0.3751 | Acc 0.8291
2026-01-31 13:42:32,072 | INFO | Epoch 118 | Loss 0.3743 | Acc 0.5327
2026-01-31 13:42:36,330 | INFO | Epoch 119 | Loss 0.3748 | Acc 0.6382
2026-01-31 13:42:40,681 | INFO | Epoch 120 | Loss 0.3754 | Acc 0.7839
2026-01-31 13:42:44,976 | INFO | Epoch 121 | Loss 0.3755 | Acc 0.6985
2026-01-31 13:42:49,281 | INFO | Epoch 122 | Loss 0.3757 | Acc 0.6633
2026-01-31 13:42:53,542 | INFO | Epoch 123 | Loss 0.3804 | Acc 0.8442
2026-01-31 13:42:57,841 | INFO | Epoch 124 | Loss 0.3785 | Acc 0.8342
2026-01-31 13:43:02,220 | INFO | Epoch 125 | Loss 0.3779 | Acc 0.7638
2026-01-31 13:43:06,501 | INFO | Epoch 126 | Loss 0.3742 | Acc 0.8040
2026-01-31 13:43:10,729 | INFO | Epoch 127 | Loss 0.3727 | Acc 0.4472
2026-01-31 13:43:14,993 | INFO | Epoch 128 | Loss 0.3725 | Acc 0.4523
2026-01-31 13:43:19,216 | INFO | Epoch 129 | Loss 0.3727 | Acc 0.6030
2026-01-31 13:43:23,595 | INFO | Epoch 130 | Loss 0.3727 | Acc 0.7940
2026-01-31 13:43:28,103 | INFO | Epoch 131 | Loss 0.3738 | Acc 0.6985
2026-01-31 13:43:32,541 | INFO | Epoch 132 | Loss 0.3730 | Acc 0.7990
2026-01-31 13:43:37,064 | INFO | Epoch 133 | Loss 0.3730 | Acc 0.7437
2026-01-31 13:43:41,343 | INFO | Epoch 134 | Loss 0.3747 | Acc 0.6533
2026-01-31 13:43:45,597 | INFO | Epoch 135 | Loss 0.3752 | Acc 0.8442
2026-01-31 13:43:49,912 | INFO | Epoch 136 | Loss 0.3727 | Acc 0.8040
2026-01-31 13:43:54,098 | INFO | Epoch 137 | Loss 0.3729 | Acc 0.6382
2026-01-31 13:43:58,346 | INFO | Epoch 138 | Loss 0.3732 | Acc 0.8040
2026-01-31 13:44:02,662 | INFO | Epoch 139 | Loss 0.3797 | Acc 0.7638
2026-01-31 13:44:06,978 | INFO | Epoch 140 | Loss 0.3735 | Acc 0.5779
2026-01-31 13:44:11,264 | INFO | Epoch 141 | Loss 0.3740 | Acc 0.6583
